,animeA,num_recommenders
155889,3574,2.0
155890,3389,2.0
155891,5593,2.0
155892,3389,2.0
155893,8449,2.0
155894,3389,2.0
155895,10163,2.0
155896,339,2.0
155897,10490,2.0
155898,339,2.0
155899,339,2.0
155900,10620,2.0
155901,339,2.0
155902,10721,2.0
155903,339,2.0
155904,11285,2.0
155905,11981,2.0
155906,339,2.0
155907,339,2.0
155908,13601,2.0
155909,339,2.0
155910,14921,2.0
155911,16009,2.0
155912,339,2.0
155913,339,2.0
155914,18229,2.0
155915,19365,2.0
155916,339,2.0
155917,22135,2.0
155918,339,2.0
155919,24833,2.0
155920,339,2.0
155921,25907,2.0
155922,339,2.0
155923,28211,2.0
155924,339,2.0
155925,28621,2.0
155926,339,2.0
155927,339,2.0
155928,32438,2.0
155929,339,2.0
155930,32461,2.0
155931,32962,2.0
155932,339,2.0
155933,32979,2.0
155934,339,2.0
155935,33047,2.0
155936,339,2.0
155937,37438,2.0
155938,339,2.0
155939,37522,2.0
155940,339,2.0
155941,339,2.0
155942,37779,2.0
155943,37981,2.0
155944,339,2.0
155945,339,2.0
155946,42307,2.0
155947,3390,2.0
155948,3701,2.0
155949,3390,2.0
155950,5454,2.0
155951,4653,2.0
155952,3393,2.0
155953,8654,2.0
155954,3393,2.0
155955,340,2.0
155956,14347,2.0
155957,3401,2.0
155958,5365,2.0
155959,4177,2.0
155960,3407,2.0
155961,5114,2.0
155962,3407,2.0
155963,5505,2.0
155964,3407,2.0
155965,5682,2.0
155966,3407,2.0
155967,10568,2.0
155968,341,2.0
155969,341,2.0
155970,10620,2.0
155971,10798,2.0
155972,341,2.0
155973,12189,2.0
155974,341,2.0
155975,341,2.0
155976,12753,2.0
155977,341,2.0
155978,13601,2.0
155979,341,2.0
155980,14075,2.0
155981,15651,2.0
155982,341,2.0
155983,20787,2.0
155984,341,2.0
155985,341,2.0
155986,21603,2.0
155987,28497,2.0
155988,341,2.0
155989,341,2.0
155990,31043,2.0
155991,4304,2.0
155992,3411,2.0
155993,4262,2.0
155994,3417,2.0
155995,342,2.0
155996,12029,2.0
155997,18893,2.0
155998,342,2.0
155999,3549,2.0
156000,3420,2.0
156001,3713,2.0
156002,3420,2.0
156003,3420,2.0
156004,3782,2.0
156005,4898,2.0
156006,3420,2.0
156007,5177,2.0
156008,3420,2.0
156009,3420,2.0
156010,5530,2.0
156011,5538,2.0
156012,3420,2.0
156013,3420,2.0
156014,6408,2.0
156015,6953,2.0
156016,3420,2.0
156017,3420,2.0
156018,8142,2.0
156019,3424,2.0
156020,6211,2.0
156021,4981,2.0
156022,3430,2.0
156023,3437,2.0
156024,6384,2.0
156025,344,2.0
156026,10162,2.0
156027,10408,2.0
156028,344,2.0
156029,12431,2.0
156030,344,2.0
156031,8074,2.0
156032,3446,2.0
156033,345,2.0
156034,14145,2.0
156035,30123,2.0
156036,345,2.0
156037,33352,2.0
156038,345,2.0
156039,345,2.0
156040,40128,2.0
156041,3597,2.0
156042,3455,2.0
156043,3455,2.0
156044,3616,2.0
156045,3654,2.0
156046,3455,2.0
156047,3455,2.0
156048,3958,2.0
156049,4063,2.0
156050,3455,2.0
156051,4214,2.0
156052,3455,2.0
156053,4744,2.0
156054,3455,2.0
156055,4999,2.0
156056,3455,2.0
156057,5042,2.0
156058,3455,2.0
156059,5081,2.0
156060,3455,2.0
156061,5112,2.0
156062,3455,2.0
156063,3455,2.0
156064,6201,2.0
156065,6324,2.0
156066,3455,2.0
156067,6512,2.0
156068,3455,2.0
156069,7590,2.0
156070,3455,2.0
156071,7817,2.0
156072,3455,2.0
156073,3455,2.0
156074,9181,2.0
156075,3455,2.0
156076,9367,2.0
156077,9736,2.0
156078,3455,2.0
156079,3455,2.0
156080,9834,2.0
156081,3456,2.0
156082,5042,2.0
156083,3457,2.0
156084,3713,2.0
156085,4214,2.0
156086,3457,2.0
156087,4551,2.0
156088,3457,2.0
156089,3457,2.0
156090,5507,2.0
156091,3457,2.0
156092,5530,2.0
156093,3457,2.0
156094,5835,2.0
156095,6682,2.0
156096,3457,2.0
156097,6707,2.0
156098,3457,2.0
156099,3457,2.0
156100,7054,2.0
156101,3457,2.0
156102,7662,2.0
156103,8536,2.0
156104,3457,2.0
156105,3457,2.0
156106,8560,2.0
156107,3457,2.0
156108,9065,2.0
156109,3457,2.0
156110,9347,2.0
156111,3457,2.0
156112,9750,2.0
156113,13655,2.0
156114,346,2.0
156115,346,2.0
156116,17895,2.0
156117,3463,2.0
156118,4733,2.0
156119,3464,2.0
156120,3503,2.0
156121,5074,2.0
156122,3464,2.0
156123,5958,2.0
156124,3464,2.0
156125,6166,2.0
156126,3464,2.0
156127,4136,2.0
156128,3467,2.0
156129,4224,2.0
156130,3467,2.0
156131,5150,2.0
156132,3467,2.0
156133,6956,2.0
156134,3467,2.0
156135,3467,2.0
156136,7054,2.0
156137,7674,2.0
156138,3467,2.0
156139,7817,2.0
156140,3467,2.0
156141,6331,2.0
156142,3468,2.0
156143,5955,2.0
156144,3469,2.0
156145,347,2.0
156146,34176,2.0
156147,347,2.0
156148,42307,2.0
156149,3613,2.0
156150,3470,2.0
156151,3958,2.0
156152,3470,2.0
156153,4550,2.0
156154,3470,2.0
156155,3470,2.0
156156,4551,2.0
156157,5835,2.0
156158,3470,2.0
156159,3470,2.0
156160,6201,2.0
156161,6347,2.0
156162,3470,2.0
156163,3470,2.0
156164,6512,2.0
156165,6586,2.0
156166,3470,2.0
156167,4358,2.0
156168,3478,2.0
156169,4600,2.0
156170,3478,2.0
156171,3479,2.0
156172,5427,2.0
156173,6465,2.0
156174,3479,2.0
156175,3479,2.0
156176,6590,2.0
156177,3479,2.0
156178,9008,2.0
156179,348,2.0
156180,10165,2.0
156181,348,2.0
156182,14237,2.0
156183,348,2.0
156184,39071,2.0
156185,39620,2.0
156186,348,2.0
156187,12191,2.0
156188,350,2.0
156189,13159,2.0
156190,350,2.0
156191,14349,2.0
156192,350,2.0
156193,350,2.0
156194,14751,2.0
156195,17919,2.0
156196,350,2.0
156197,22693,2.0
156198,350,2.0
156199,23135,2.0
156200,350,2.0
156201,350,2.0
156202,31884,2.0
156203,350,2.0
156204,31933,2.0
156205,350,2.0
156206,33489,2.0
156207,350,2.0
156208,38578,2.0
156209,39071,2.0
156210,350,2.0
156211,40610,2.0
156212,350,2.0
156213,41168,2.0
156214,350,2.0
156215,4063,2.0
156216,3503,2.0
156217,4214,2.0
156218,3503,2.0
156219,5042,2.0
156220,3503,2.0
156221,5734,2.0
156222,3503,2.0
156223,5958,2.0
156224,3503,2.0
156225,3503,2.0
156226,6030,2.0
156227,3503,2.0
156228,6166,2.0
156229,3503,2.0
156230,7148,2.0
156231,7817,2.0
156232,3503,2.0
156233,9181,2.0
156234,3503,2.0
156235,9330,2.0
156236,3503,2.0
156237,9367,2.0
156238,3503,2.0
156239,9750,2.0
156240,3503,2.0
156241,3508,2.0
156242,3701,2.0
156243,36593,2.0
156244,351,2.0
156245,352,2.0
156246,34290,2.0
156247,5031,2.0
156248,3522,2.0
156249,6213,2.0
156250,3522,2.0
156251,354,2.0
156252,21809,2.0
156253,3558,2.0
156254,3543,2.0
156255,3613,2.0
156256,3549,2.0
156257,3673,2.0
156258,3549,2.0
156259,3549,2.0
156260,3712,2.0
156261,3549,2.0
156262,4087,2.0
156263,4551,2.0
156264,3549,2.0
156265,3549,2.0
156266,5420,2.0
156267,3549,2.0
156268,8425,2.0
156269,3549,2.0
156270,9000,2.0
156271,3549,2.0
156272,9314,2.0
156273,10578,2.0
156274,355,2.0
156275,10620,2.0
156276,355,2.0
156277,355,2.0
156278,10793,2.0
156279,355,2.0
156280,11005,2.0
156281,355,2.0
156282,11013,2.0
156283,11285,2.0
156284,355,2.0
156285,11633,2.0
156286,355,2.0
156287,355,2.0
156288,11757,2.0
156289,11785,2.0
156290,355,2.0
156291,355,2.0
156292,12293,2.0
156293,14467,2.0
156294,355,2.0
156295,355,2.0
156296,15583,2.0
156297,15809,2.0
156298,355,2.0
156299,355,2.0
156300,16355,2.0
156301,18277,2.0
156302,355,2.0
156303,355,2.0
156304,19769,2.0
156305,355,2.0
156306,21995,2.0
156307,22297,2.0
156308,355,2.0
156309,355,2.0
156310,22319,2.0
156311,355,2.0
156312,22877,2.0
156313,355,2.0
156314,25429,2.0
156315,355,2.0
156316,27899,2.0
156317,28423,2.0
156318,355,2.0
156319,355,2.0
156320,32105,2.0
156321,33502,2.0
156322,355,2.0
156323,3559,2.0
156324,5054,2.0
156325,6194,2.0
156326,3559,2.0
156327,3559,2.0
156328,8918,2.0
156329,3559,2.0
156330,9311,2.0
156331,9322,2.0
156332,3559,2.0
156333,356,2.0
156334,10110,2.0
156335,356,2.0
156336,11285,2.0
156337,11617,2.0
156338,356,2.0
156339,356,2.0
156340,11757,2.0
156341,11759,2.0
156342,356,2.0
156343,12293,2.0
156344,356,2.0
156345,356,2.0
156346,13561,2.0
156347,14075,2.0
156348,356,2.0
156349,356,2.0
156350,14345,2.0
156351,15583,2.0
156352,356,2.0
156353,356,2.0
156354,16355,2.0
156355,16890,2.0
156356,356,2.0
156357,356,2.0
156358,18897,2.0
156359,19769,2.0
156360,356,2.0
156361,20533,2.0
156362,356,2.0
156363,356,2.0
156364,22877,2.0
156365,356,2.0
156366,24455,2.0
156367,356,2.0
156368,28497,2.0
156369,356,2.0
156370,28623,2.0
156371,31240,2.0
156372,356,2.0
156373,356,2.0
156374,31339,2.0
156375,31580,2.0
156376,356,2.0
156377,356,2.0
156378,32981,2.0
156379,34561,2.0
156380,356,2.0
156381,356,2.0
156382,34662,2.0
156383,356,2.0
156384,35851,2.0
156385,36474,2.0
156386,356,2.0
156387,36516,2.0
156388,356,2.0
156389,37033,2.0
156390,356,2.0
156391,38656,2.0
156392,356,2.0
156393,356,2.0
156394,39417,2.0
156395,42205,2.0
156396,356,2.0
156397,4304,2.0
156398,3563,2.0
156399,10216,2.0
156400,357,2.0
156401,10406,2.0
156402,357,2.0
156403,10711,2.0
156404,357,2.0
156405,17831,2.0
156406,357,2.0
156407,19221,2.0
156408,357,2.0
156409,357,2.0
156410,20709,2.0
156411,26085,2.0
156412,357,2.0
156413,357,2.0
156414,32262,2.0
156415,33731,2.0
156416,357,2.0
156417,357,2.0
156418,34019,2.0
156419,34881,2.0
156420,357,2.0
156421,357,2.0
156422,35330,2.0
156423,36875,2.0
156424,357,2.0
156425,357,2.0
156426,36902,2.0
156427,36906,2.0
156428,357,2.0
156429,3653,2.0
156430,3572,2.0
156431,3572,2.0
156432,4177,2.0
156433,5507,2.0
156434,3572,2.0
156435,5675,2.0
156436,3572,2.0
156437,5781,2.0
156438,3572,2.0
156439,3572,2.0
156440,6288,2.0
156441,3572,2.0
156442,6547,2.0
156443,8917,2.0
156444,3572,2.0
156445,8934,2.0
156446,3572,2.0
156447,3572,2.0
156448,9041,2.0
156449,5593,2.0
156450,3574,2.0
156451,3576,2.0
156452,3972,2.0
156453,4052,2.0
156454,3576,2.0
156455,5962,2.0
156456,3576,2.0
156457,3654,2.0
156458,3577,2.0
156459,3958,2.0
156460,3577,2.0
156461,4038,2.0
156462,3577,2.0
156463,3577,2.0
156464,8841,2.0
156465,3579,2.0
156466,4198,2.0
156467,4574,2.0
156468,3579,2.0
156469,358,2.0
156470,10456,2.0
156471,358,2.0
156472,10588,2.0
156473,358,2.0
156474,11021,2.0
156475,358,2.0
156476,11433,2.0
156477,12471,2.0
156478,358,2.0
156479,358,2.0
156480,21677,2.0
156481,4494,2.0
156482,3583,2.0
156483,3586,2.0
156484,3983,2.0
156485,3588,2.0
156486,4415,2.0
156487,4581,2.0
156488,3588,2.0
156489,3588,2.0
156490,4654,2.0
156491,3588,2.0
156492,4896,2.0
156493,3588,2.0
156494,4983,2.0
156495,5079,2.0
156496,3588,2.0
156497,5593,2.0
156498,3588,2.0
156499,5675,2.0
156500,3588,2.0
156501,5940,2.0
156502,3588,2.0
156503,3588,2.0
156504,6030,2.0
156505,3588,2.0
156506,6500,2.0
156507,3588,2.0
156508,6594,2.0
156509,6880,2.0
156510,3588,2.0
156511,6974,2.0
156512,3588,2.0
156513,3588,2.0
156514,7058,2.0
156515,3588,2.0
156516,8525,2.0
156517,3588,2.0
156518,8630,2.0
156519,8795,2.0
156520,3588,2.0
156521,3588,2.0
156522,9367,2.0
156523,9513,2.0
156524,3588,2.0
156525,3588,2.0
156526,9756,2.0
156527,9941,2.0
156528,3588,2.0
156529,359,2.0
156530,11771,2.0
156531,5041,2.0
156532,3594,2.0
156533,5507,2.0
156534,3594,2.0
156535,6046,2.0
156536,3594,2.0
156537,3594,2.0
156538,6702,2.0
156539,7088,2.0
156540,3594,2.0
156541,8086,2.0
156542,3594,2.0
156543,5030,2.0
156544,3604,2.0
156545,361,2.0
156546,16397,2.0
156547,3731,2.0
156548,3613,2.0
156549,4224,2.0
156550,3613,2.0
156551,5114,2.0
156552,3613,2.0
156553,5678,2.0
156554,3613,2.0
156555,6758,2.0
156556,3613,2.0
156557,3613,2.0
156558,6802,2.0
156559,3613,2.0
156560,7054,2.0
156561,3673,2.0
156562,3614,2.0
156563,3859,2.0
156564,3614,2.0
156565,3614,2.0
156566,7662,2.0
156567,8425,2.0
156568,3614,2.0
156569,4551,2.0
156570,3615,2.0
156571,5702,2.0
156572,3615,2.0
156573,5835,2.0
156574,3615,2.0
156575,3615,2.0
156576,6787,2.0
156577,3615,2.0
156578,7058,2.0
156579,3615,2.0
156580,7705,2.0
156581,5958,2.0
156582,3616,2.0
156583,6030,2.0
156584,3616,2.0
156585,3616,2.0
156586,6347,2.0
156587,6633,2.0
156588,3616,2.0
156589,4853,2.0
156590,3619,2.0
156591,3707,2.0
156592,3622,2.0
156593,3627,2.0
156594,4181,2.0
156595,4744,2.0
156596,3627,2.0
156597,4774,2.0
156598,3639,2.0
156599,364,2.0
156600,37458,2.0
156601,40052,2.0
156602,364,2.0
156603,6890,2.0
156604,3641,2.0
156605,9943,2.0
156606,3641,2.0
156607,20371,2.0
156608,365,2.0
156609,4177,2.0
156610,3653,2.0
156611,5342,2.0
156612,3653,2.0
156613,3653,2.0
156614,5781,2.0
156615,3654,2.0
156616,5958,2.0
156617,6030,2.0
156618,3654,2.0
156619,3654,2.0
156620,6166,2.0
156621,6347,2.0
156622,3654,2.0
156623,7088,2.0
156624,3654,2.0
156625,3654,2.0
156626,9493,2.0
156627,3655,2.0
156628,3656,2.0
156629,3655,2.0
156630,4081,2.0
156631,4654,2.0
156632,3655,2.0
156633,3655,2.0
156634,5530,2.0
156635,3655,2.0
156636,5682,2.0
156637,6444,2.0
156638,3655,2.0
156639,3655,2.0
156640,6746,2.0
156641,3655,2.0
156642,7058,2.0
156643,3656,2.0
156644,4654,2.0
156645,4898,2.0
156646,3656,2.0
156647,3656,2.0
156648,5530,2.0
156649,3656,2.0
156650,6682,2.0
156651,3656,2.0
156652,7058,2.0
156653,9919,2.0
156654,3656,2.0
156655,366,2.0
156656,25731,2.0
156657,5507,2.0
156658,3667,2.0
156659,3667,2.0
156660,5671,2.0
156661,3667,2.0
156662,6166,2.0
156663,3667,2.0
156664,9756,2.0
156665,4483,2.0
156666,3668,2.0
156667,5835,2.0
156668,3673,2.0
156669,3673,2.0
156670,8425,2.0
156671,3771,2.0
156672,3679,2.0
156673,368,2.0
156674,12373,2.0
156675,368,2.0
156676,13379,2.0
156677,368,2.0
156678,13917,2.0
156679,14129,2.0
156680,368,2.0
156681,368,2.0
156682,21349,2.0
156683,368,2.0
156684,22347,2.0
156685,40750,2.0
156686,368,2.0
156687,3684,2.0
156688,4761,2.0
156689,10721,2.0
156690,369,2.0
156691,11111,2.0
156692,369,2.0
156693,369,2.0
156694,13125,2.0
156695,16201,2.0
156696,369,2.0
156697,369,2.0
156698,23133,2.0
156699,35120,2.0
156700,369,2.0
156701,369,2.0
156702,36124,2.0
156703,369,2.0
156704,43299,2.0
156705,46102,2.0
156706,369,2.0
156707,3701,2.0
156708,5630,2.0
156709,6594,2.0
156710,3701,2.0
156711,3701,2.0
156712,7588,2.0
156713,9314,2.0
156714,3701,2.0
156715,3702,2.0
156716,5005,2.0
156717,3702,2.0
156718,5060,2.0
156719,7627,2.0
156720,3702,2.0
156721,3702,2.0
156722,7647,2.0
156723,7762,2.0
156724,3702,2.0
156725,3702,2.0
156726,8675,2.0
156727,3702,2.0
156728,8745,2.0
156729,8876,2.0
156730,3702,2.0
156731,3702,2.0
156732,9513,2.0
156733,3702,2.0
156734,9834,2.0
156735,3707,2.0
156736,3992,2.0
156737,4360,2.0
156738,3707,2.0
156739,3710,2.0
156740,7647,2.0
156741,3710,2.0
156742,9824,2.0
156743,9834,2.0
156744,3710,2.0
156745,3712,2.0
156746,6572,2.0
156747,8630,2.0
156748,3712,2.0
156749,3713,2.0
156750,9756,2.0
156751,4365,2.0
156752,3728,2.0
156753,4732,2.0
156754,3728,2.0
156755,3728,2.0
156756,6694,2.0
156757,3728,2.0
156758,9375,2.0
156759,3731,2.0
156760,4224,2.0
156761,5678,2.0
156762,3731,2.0
156763,5835,2.0
156764,3731,2.0
156765,6586,2.0
156766,3731,2.0
156767,3731,2.0
156768,7817,2.0
156769,3731,2.0
156770,9441,2.0
156771,9656,2.0
156772,3731,2.0
156773,4808,2.0
156774,3735,2.0
156775,4130,2.0
156776,3737,2.0
156777,6560,2.0
156778,3737,2.0
156779,3737,2.0
156780,7176,2.0
156781,4004,2.0
156782,3747,2.0
156783,3747,2.0
156784,8653,2.0
156785,4535,2.0
156786,3750,2.0
156787,13807,2.0
156788,376,2.0
156789,377,2.0
156790,49519,2.0
156791,3771,2.0
156792,5194,2.0
156793,3771,2.0
156794,5214,2.0
156795,6987,2.0
156796,3771,2.0
156797,3771,2.0
156798,7411,2.0
156799,3782,2.0
156800,4581,2.0
156801,3782,2.0
156802,5081,2.0
156803,3783,2.0
156804,4581,2.0
156805,4224,2.0
156806,3784,2.0
156807,5682,2.0
156808,3784,2.0
156809,9756,2.0
156810,3784,2.0
156811,3785,2.0
156812,7311,2.0
156813,4565,2.0
156814,3786,2.0
156815,3786,2.0
156816,6288,2.0
156817,7843,2.0
156818,3786,2.0
156819,6331,2.0
156820,3787,2.0
156821,379,2.0
156822,10012,2.0
156823,379,2.0
156824,10357,2.0
156825,379,2.0
156826,11785,2.0
156827,12679,2.0
156828,379,2.0
156829,14741,2.0
156830,379,2.0
156831,14765,2.0
156832,379,2.0
156833,20057,2.0
156834,379,2.0
156835,379,2.0
156836,20973,2.0
156837,21067,2.0
156838,379,2.0
156839,379,2.0
156840,28977,2.0
156841,32214,2.0
156842,379,2.0
156843,33434,2.0
156844,379,2.0
156845,379,2.0
156846,34881,2.0
156847,379,2.0
156848,35330,2.0
156849,379,2.0
156850,37976,2.0
156851,3795,2.0
156852,5651,2.0
156853,7724,2.0
156854,3801,2.0
156855,382,2.0
156856,17157,2.0
156857,3826,2.0
156858,6402,2.0
156859,3827,2.0
156860,4999,2.0
156861,383,2.0
156862,10359,2.0
156863,383,2.0
156864,13535,2.0
156865,14765,2.0
156866,383,2.0
156867,383,2.0
156868,16910,2.0
156869,10163,2.0
156870,384,2.0
156871,10218,2.0
156872,384,2.0
156873,384,2.0
156874,10417,2.0
156875,10490,2.0
156876,384,2.0
156877,384,2.0
156878,11111,2.0
156879,384,2.0
156880,11837,2.0
156881,13601,2.0
156882,384,2.0
156883,384,2.0
156884,14353,2.0
156885,384,2.0
156886,19429,2.0
156887,384,2.0
156888,19855,2.0
156889,22377,2.0
156890,384,2.0
156891,384,2.0
156892,22535,2.0
156893,27631,2.0
156894,384,2.0
156895,30276,2.0
156896,384,2.0
156897,31339,2.0
156898,384,2.0
156899,32615,2.0
156900,384,2.0
156901,384,2.0
156902,36871,2.0
156903,384,2.0
156904,37349,2.0
156905,384,2.0
156906,38656,2.0
156907,39463,2.0
156908,384,2.0
156909,384,2.0
156910,41380,2.0
156911,42307,2.0
156912,384,2.0
156913,3840,2.0
156914,6573,2.0
156915,4101,2.0
156916,3841,2.0
156917,4398,2.0
156918,3841,2.0
156919,5060,2.0
156920,3841,2.0
156921,3841,2.0
156922,5983,2.0
156923,6116,2.0
156924,3841,2.0
156925,6131,2.0
156926,3841,2.0
156927,6574,2.0
156928,3841,2.0
156929,6604,2.0
156930,3841,2.0
156931,6721,2.0
156932,3841,2.0
156933,3841,2.0
156934,7176,2.0
156935,385,2.0
156936,10793,2.0
156937,13125,2.0
156938,385,2.0
156939,385,2.0
156940,22319,2.0
156941,385,2.0
156942,31904,2.0
156943,3853,2.0
156944,3923,2.0
156945,3859,2.0
156946,4879,2.0
156947,3859,2.0
156948,7662,2.0
156949,386,2.0
156950,32947,2.0
156951,387,2.0
156952,10162,2.0
156953,10232,2.0
156954,387,2.0
156955,10357,2.0
156956,387,2.0
156957,387,2.0
156958,10721,2.0
156959,12355,2.0
156960,387,2.0
156961,16009,2.0
156962,387,2.0
156963,16417,2.0
156964,387,2.0
156965,16498,2.0
156966,387,2.0
156967,387,2.0
156968,28851,2.0
156969,387,2.0
156970,31859,2.0
156971,387,2.0
156972,32438,2.0
156973,33089,2.0
156974,387,2.0
156975,387,2.0
156976,33352,2.0
156977,387,2.0
156978,34599,2.0
156979,37779,2.0
156980,387,2.0
156981,387,2.0
156982,43299,2.0
156983,387,2.0
156984,43439,2.0
156985,387,2.0
156986,48849,2.0
156987,388,2.0
156988,12431,2.0
156989,18179,2.0
156990,388,2.0
156991,5569,2.0
156992,3883,2.0
156993,4590,2.0
156994,3888,2.0
156995,3888,2.0
156996,6122,2.0
156997,11751,2.0
156998,389,2.0
156999,389,2.0
157000,14467,2.0
157001,16512,2.0
157002,389,2.0
157003,18229,2.0
157004,389,2.0
157005,23311,2.0
157006,389,2.0
157007,389,2.0
157008,29854,2.0
157009,36144,2.0
157010,389,2.0
157011,389,2.0
157012,40211,2.0
157013,390,2.0
157014,11313,2.0
157015,390,2.0
157016,13585,2.0
157017,14289,2.0
157018,390,2.0
157019,390,2.0
157020,18245,2.0
157021,390,2.0
157022,21185,2.0
157023,390,2.0
157024,21995,2.0
157025,390,2.0
157026,23273,2.0
157027,33743,2.0
157028,390,2.0
157029,390,2.0
157030,34822,2.0
157031,390,2.0
157032,36098,2.0
157033,6746,2.0
157034,3901,2.0
157035,3907,2.0
157036,4066,2.0
157037,3914,2.0
157038,4943,2.0
157039,3914,2.0
157040,7818,2.0
157041,3918,2.0
157042,7411,2.0
157043,8861,2.0
157044,3918,2.0
157045,10049,2.0
157046,392,2.0
157047,392,2.0
157048,10087,2.0
157049,14719,2.0
157050,392,2.0
157051,17074,2.0
157052,392,2.0
157053,392,2.0
157054,20507,2.0
157055,392,2.0
157056,20899,2.0
157057,392,2.0
157058,28423,2.0
157059,392,2.0
157060,28617,2.0
157061,30831,2.0
157062,392,2.0
157063,392,2.0
157064,31964,2.0
157065,32105,2.0
157066,392,2.0
157067,392,2.0
157068,32182,2.0
157069,392,2.0
157070,33486,2.0
157071,34566,2.0
157072,392,2.0
157073,392,2.0
157074,34572,2.0
157075,392,2.0
157076,35120,2.0
157077,392,2.0
157078,36903,2.0
157079,392,2.0
157080,38000,2.0
157081,392,2.0
157082,40221,2.0
157083,392,2.0
157084,42205,2.0
157085,3920,2.0
157086,5464,2.0
157087,9009,2.0
157088,3920,2.0
157089,3972,2.0
157090,3927,2.0
157091,3927,2.0
157092,9756,2.0
157093,3929,2.0
157094,5631,2.0
157095,3929,2.0
157096,5875,2.0
157097,3929,2.0
157098,6654,2.0
157099,33113,2.0
157100,393,2.0
157101,3939,2.0
157102,4010,2.0
157103,394,2.0
157104,20541,2.0
157105,5762,2.0
157106,3940,2.0
157107,9322,2.0
157108,3940,2.0
157109,3941,2.0
157110,5603,2.0
157111,9348,2.0
157112,3946,2.0
157113,16512,2.0
157114,395,2.0
157115,395,2.0
157116,22687,2.0
157117,34542,2.0
157118,395,2.0
157119,3958,2.0
157120,4548,2.0
157121,3958,2.0
157122,4999,2.0
157123,3958,2.0
157124,5074,2.0
157125,3958,2.0
157126,5597,2.0
157127,5734,2.0
157128,3958,2.0
157129,3958,2.0
157130,5909,2.0
157131,6512,2.0
157132,3958,2.0
157133,3958,2.0
157134,6746,2.0
157135,7590,2.0
157136,3958,2.0
157137,3958,2.0
157138,8525,2.0
157139,3958,2.0
157140,8557,2.0
157141,3958,2.0
157142,8769,2.0
157143,9314,2.0
157144,3958,2.0
157145,9331,2.0
157146,3958,2.0
157147,3958,2.0
157148,9934,2.0
157149,3958,2.0
157150,9989,2.0
157151,3962,2.0
157152,4903,2.0
157153,3962,2.0
157154,5060,2.0
157155,3962,2.0
157156,6586,2.0
157157,3970,2.0
157158,4600,2.0
157159,4607,2.0
157160,3970,2.0
157161,3970,2.0
157162,5959,2.0
157163,3972,2.0
157164,4444,2.0
157165,3972,2.0
157166,4981,2.0
157167,5725,2.0
157168,3972,2.0
157169,5962,2.0
157170,3972,2.0
157171,3972,2.0
157172,6288,2.0
157173,3972,2.0
157174,7645,2.0
157175,3972,2.0
157176,8410,2.0
157177,9253,2.0
157178,3972,2.0
157179,9346,2.0
157180,3972,2.0
157181,4063,2.0
157182,3974,2.0
157183,4581,2.0
157184,3974,2.0
157185,3974,2.0
157186,5079,2.0
157187,3974,2.0
157188,5114,2.0
157189,3974,2.0
157190,5630,2.0
157191,6166,2.0
157192,3974,2.0
157193,6024,2.0
157194,3975,2.0
157195,4360,2.0
157196,3992,2.0
157197,3992,2.0
157198,5211,2.0
157199,5686,2.0
157200,3992,2.0
157201,3992,2.0
157202,8987,2.0
157203,9006,2.0
157204,3992,2.0
157205,4004,2.0
157206,3995,2.0
157207,3999,2.0
157208,9327,2.0
157209,23327,2.0
157210,400,2.0
157211,9756,2.0
157212,4003,2.0
157213,5209,2.0
157214,4004,2.0
157215,401,2.0
157216,18153,2.0
157217,4014,2.0
157218,5251,2.0
157219,4021,2.0
157220,6164,2.0
157221,6586,2.0
157222,4021,2.0
157223,8123,2.0
157224,4021,2.0
157225,4038,2.0
157226,4192,2.0
157227,4209,2.0
157228,4038,2.0
157229,4654,2.0
157230,4038,2.0
157231,6213,2.0
157232,4038,2.0
157233,4038,2.0
157234,7768,2.0
157235,9479,2.0
157236,4038,2.0
157237,4039,2.0
157238,5032,2.0
157239,5356,2.0
157240,4039,2.0
157241,4039,2.0
157242,6114,2.0
157243,8074,2.0
157244,4039,2.0
157245,8216,2.0
157246,4039,2.0
157247,404,2.0
157248,10218,2.0
157249,404,2.0
157250,12113,2.0
157251,12115,2.0
157252,404,2.0
157253,404,2.0
157254,13161,2.0
157255,14719,2.0
157256,404,2.0
157257,23755,2.0
157258,404,2.0
157259,29803,2.0
157260,404,2.0
157261,404,2.0
157262,32379,2.0
157263,4042,2.0
157264,5053,2.0
157265,4981,2.0
157266,4050,2.0
157267,4050,2.0
157268,5082,2.0
157269,4052,2.0
157270,5725,2.0
157271,4052,2.0
157272,5962,2.0
157273,4052,2.0
157274,8410,2.0
157275,5216,2.0
157276,4059,2.0
157277,4059,2.0
157278,7054,2.0
157279,8676,2.0
157280,4059,2.0
157281,406,2.0
157282,11771,2.0
157283,406,2.0
157284,20583,2.0
157285,4060,2.0
